CodigoRecinto,CodigoActa,NroMesa,VotantesHabilitados
3030301851,3030301851011,11,566
3030301851,3030301851012,12,735
3030301851,3030301851013,13,874
3030301851,3030301851014,14,152
3030301851,3030301851015,15,310
3030301851,3030301851016,16,85
3030301851,3030301851017,17,428
3030301851,3030301851018,18,740
3030301851,3030301851019,19,872
3040101870,3040101870001,1,271
3040101870,3040101870002,2,158
3040101870,3040101870003,3,20
3040101870,3040101870004,4,627
3040101870,3040101870005,5,257
3040101870,3040101870006,6,548
3040101870,3040101870007,7,819
3040101870,3040101870008,8,308
3040101870,3040101870009,9,536
3040101870,3040101870010,10,213
3040101880,3040101880001,1,947
3040101880,3040101880002,2,11
3040101880,3040101880003,3,786
3040101880,3040101880004,4,574
3040101880,3040101880005,5,503
3040101880,3040101880006,6,426
3040101880,3040101880007,7,499
3040101880,3040101880008,8,655
3040201888,3040201888001,1,121
3040201888,3040201888002,2,699
3040301890,3040301890001,1,308
3040301890,3040301890002,2,630
3040301890,3040301890003,3,680
3040301890,3040301890004,4,815
3040301890,3040301890005,5,706
3050101895,3050101895001,1,819
3050101895,3050101895002,2,72
3050101897,3050101897001,1,821
3050101897,3050101897002,2,319
3050101897,3050101897003,3,198
3050101897,3050101897004,4,836
3050101897,3050101897005,5,78
3050101897,3050101897006,6,624
3050101897,3050101897007,7,952
3050101897,3050101897008,8,754
3050101897,3050101897009,9,878
3050101897,3050101897010,10,408
3050101897,3050101897011,11,866
3050101908,3050101908001,1,542
3050101908,3050101908002,2,826
3050101908,3050101908003,3,216
3050101908,3050101908004,4,342
3050101908,3050101908005,5,277
3050101908,3050101908006,6,255
3050101908,3050101908007,7,402
3050101908,3050101908008,8,573
3050101908,3050101908009,9,879
3050101908,3050101908010,10,291
3050101908,3050101908011,11,329
3050101908,3050101908012,12,319
3060201920,3060201920001,1,108
3060201920,3060201920002,2,170
3060201920,3060201920003,3,584
3060201920,3060201920004,4,4
3060201920,3060201920005,5,991
3060201920,3060201920006,6,86
3060201920,3060201920007,7,597
3060201920,3060201920008,8,119
3060201920,3060201920009,9,111
3060201920,3060201920010,10,473
3060201920,3060201920011,11,979
3060201920,3060201920012,12,220
3060201920,3060201920013,13,942
3070201933,3070201933001,1,453
3070201933,3070201933002,2,794
3070201933,3070201933003,3,724
3070201936,3070201936001,1,4
3070201936,3070201936002,2,952
3070201936,3070201936003,3,267
3070201936,3070201936004,4,373
3070201936,3070201936005,5,575
3070201941,3070201941001,1,204
3070201941,3070201941002,2,157
3070201941,3070201941003,3,989
3070201941,3070201941004,4,101
3070201941,3070201941005,5,688
3070201941,3070201941006,6,688
3070201941,3070201941007,7,257
3070201941,3070201941008,8,857
3070201941,3070201941009,9,832
3070201941,3070201941010,10,34
3070201941,3070201941011,11,856
3070201941,3070201941012,12,936
3070201941,3070201941013,13,499
3070201941,3070201941014,14,418
3070201941,3070201941015,15,210
3070201956,3070201956001,1,82
3070201956,3070201956002,2,702
3070201956,3070201956003,3,189
3070201956,3070201956004,4,572
3070201956,3070201956005,5,413
3070201956,3070201956006,6,26
3070201956,3070201956007,7,700
3070201956,3070201956008,8,254
3070201956,3070201956009,9,393
3070201956,3070201956010,10,733
3070201956,3070201956011,11,675
3070201956,3070201956012,12,553
3070201956,3070201956013,13,392
3070201956,3070201956014,14,864
3070201956,3070201956015,15,774
3070201956,3070201956016,16,641
3070201956,3070201956017,17,671
3070201956,3070201956018,18,444
3070201956,3070201956019,19,463
3080101975,3080101975001,1,93
3080101975,3080101975002,2,337
3080101975,3080101975003,3,58
3080101975,3080101975004,4,829
3080101975,3080101975005,5,193
3080101975,3080101975006,6,25
3080101975,3080101975007,7,356
3080101975,3080101975008,8,355
3080101975,3080101975009,9,378
3080101984,3080101984001,1,759
3080101984,3080101984002,2,172
3080101984,3080101984003,3,728
3080101984,3080101984004,4,237
3080101984,3080101984005,5,843
3080101984,3080101984006,6,364
3080101984,3080101984007,7,18
3080101991,3080101991001,1,31
3080101991,3080101991002,2,248
3080101991,3080101991003,3,610
3080101991,3080101991004,4,599
3080101991,3080101991005,5,293
3080101991,3080101991006,6,220
3080101991,3080101991007,7,544
3080101991,3080101991008,8,587
3080101991,3080101991009,9,341
3080101991,3080101991010,10,958
3080101991,3080101991011,11,308
3080101991,3080101991012,12,306
3080202003,3080202003001,1,360
3080202003,3080202003002,2,667
3080202003,3080202003003,3,744
3080202003,3080202003004,4,305
3080202003,3080202003005,5,676
3080202003,3080202003006,6,419
3080202003,3080202003007,7,749
3080302010,3080302010001,1,384
3080302010,3080302010002,2,293
3080302010,3080302010003,3,373
3080302010,3080302010004,4,598
3080302010,3080302010005,5,973
3080302010,3080302010006,6,604
3080302010,3080302010007,7,159
3080302010,3080302010008,8,583
3080302010,3080302010009,9,896
3080302010,3080302010010,10,405
3080302010,3080302010011,11,633
3080302010,3080302010012,12,73
3080302010,3080302010013,13,623
3080302010,3080302010014,14,919
3080302010,3080302010015,15,472
3080302010,3080302010016,16,260
3080302010,3080302010017,17,141
3080302010,3080302010018,18,337
3080302010,3080302010019,19,843
3080302010,3080302010020,20,40
3090102030,3090102030001,1,603
3090102030,3090102030002,2,758
3090102030,3090102030003,3,867
3090102030,3090102030004,4,64
3090102030,3090102030005,5,580
3090102030,3090102030006,6,752
3090102030,3090102030007,7,596
3090102030,3090102030008,8,709
3090102030,3090102030009,9,868
3090102030,3090102030010,10,206
3090102030,3090102030011,11,105
3090102030,3090102030012,12,212
3090102030,3090102030013,13,402
3090102030,3090102030014,14,597
3090102030,3090102030015,15,926
3090102030,3090102030016,16,305
3090102030,3090102030017,17,375
3090102030,3090102030018,18,77
3090102030,3090102030019,19,284
3090102049,3090102049001,1,854
3090102049,3090102049002,2,967
3090202051,3090202051001,1,693
3090202051,3090202051002,2,778
3090202051,3090202051003,3,16
3090202051,3090202051004,4,772
3090202051,3090202051005,5,365
3090202051,3090202051006,6,275
3090202051,3090202051007,7,668
3090202051,3090202051008,8,514
3090202051,3090202051009,9,935
3090202051,3090202051010,10,539
3090202051,3090202051011,11,429
3090202051,3090202051012,12,353
3090202051,3090202051013,13,856
3090202051,3090202051014,14,946
3090202051,3090202051015,15,143
3090202051,3090202051016,16,576
3090202051,3090202051017,17,677
3090302068,3090302068001,1,628
3090302068,3090302068002,2,966
3090302068,3090302068003,3,440
3090302068,3090302068004,4,132
3090302072,3090302072001,1,791
3090302072,3090302072002,2,130
3090302072,3090302072003,3,669
3100102075,3100102075001,1,753
3100102076,3100102076001,1,864
3100102076,3100102076002,2,812
3100102076,3100102076003,3,997
3100102076,3100102076004,4,519
3100102076,3100102076005,5,239
3100102076,3100102076006,6,284
3100102076,3100102076007,7,196
3100102076,3100102076008,8,571
3100102076,3100102076009,9,180
3100102076,3100102076010,10,885
3100102076,3100102076011,11,360
3100102076,3100102076012,12,871
3100102076,3100102076013,13,602
3100102076,3100102076014,14,468
3100102076,3100102076015,15,609
3100102076,3100102076016,16,755
3100102076,3100102076017,17,514
3100102076,3100102076018,18,79
3100102076,3100102076019,19,682
3100102076,3100102076020,20,306
3100202096,3100202096001,1,815
3100202096,3100202096002,2,410
3100202096,3100202096003,3,435
3100202096,3100202096004,4,497
3100202096,3100202096005,5,585
3100202096,3100202096006,6,988
3100202096,3100202096007,7,735
3100202096,3100202096008,8,906
3100202104,3100202104001,1,58
3100202104,3100202104002,2,161
3100202104,3100202104003,3,986
3100202104,3100202104004,4,318
3100202104,3100202104005,5,450
3100202104,3100202104006,6,759
3100202104,3100202104007,7,996
3100202104,3100202104008,8,98
3100202104,3100202104009,9,333
3100202104,3100202104010,10,551
3100202104,3100202104011,11,988
3100202104,3100202104012,12,291
3100202116,3100202116001,1,570
3100202116,3100202116002,2,686
3100202116,3100202116003,3,485
3100202116,3100202116004,4,846
3100202116,3100202116005,5,67
3100202116,3100202116006,6,677
3100202116,3100202116007,7,286
3100202116,3100202116008,8,817
3100202116,3100202116009,9,527
3100202116,3100202116010,10,460
3100202116,3100202116011,11,202
3100202116,3100202116012,12,70
3100202116,3100202116013,13,453
3100302129,3100302129001,1,304
3100302129,3100302129002,2,677
3100302129,3100302129003,3,557
3100302129,3100302129004,4,258
3100302129,3100302129005,5,80
3100302129,3100302129006,6,645
3100302129,3100302129007,7,710
3100302129,3100302129008,8,539
3100302129,3100302129009,9,832
3100302129,3100302129010,10,778
3100302139,3100302139001,1,129
3100302139,3100302139002,2,286
3100302139,3100302139003,3,447
3100302139,3100302139004,4,258
3100302139,3100302139005,5,235
3100302139,3100302139006,6,444
3100302139,3100302139007,7,362
3100302139,3100302139008,8,417
3100302139,3100302139009,9,472
3100302139,3100302139010,10,906
3100302139,3100302139011,11,611
3100302139,3100302139012,12,49
3100302139,3100302139013,13,971
3100302139,3100302139014,14,941
3100302139,3100302139015,15,982
3100302139,3100302139016,16,187
3100302139,3100302139017,17,318
3100302139,3100302139018,18,293
3100302139,3100302139019,19,814
3100302139,3100302139020,20,387
3110102159,3110102159001,1,991
3110102159,3110102159002,2,369
3110102159,3110102159003,3,730
3110102159,3110102159004,4,660
3110102159,3110102159005,5,259
3110102159,3110102159006,6,139
3110102159,3110102159007,7,454
3110102159,3110102159008,8,676
3110102159,3110102159009,9,623
3110102159,3110102159010,10,821
3110102159,3110102159011,11,869
3120202170,3120202170001,1,255
3120202170,3120202170002,2,891
3120202170,3120202170003,3,58
3120202170,3120202170004,4,500
3120202170,3120202170005,5,759
3120202170,3120202170006,6,14
3120202170,3120202170007,7,386
3120202170,3120202170008,8,260
3120202170,3120202170009,9,355
3120202170,3120202170010,10,166
3120202170,3120202170011,11,143
3120202170,3120202170012,12,430
3120202170,3120202170013,13,496
3120202170,3120202170014,14,431
3120202170,3120202170015,15,973
3120202170,3120202170016,16,571
3120202170,3120202170017,17,24
3120202170,3120202170018,18,37
3120202170,3120202170019,19,694
3120202170,3120202170020,20,881
3120202190,3120202190001,1,742
3120202190,3120202190002,2,795
3120202190,3120202190003,3,378
3120202190,3120202190004,4,472
3120202190,3120202190005,5,619
3120202190,3120202190006,6,933
3120202190,3120202190007,7,107
3120202190,3120202190008,8,13
3120202190,3120202190009,9,46
3120202199,3120202199001,1,266
3120202199,3120202199002,2,313
3120202199,3120202199003,3,783
3120202199,3120202199004,4,194
3120202199,3120202199005,5,149
3120202199,3120202199006,6,746
3120202199,3120202199007,7,339
3120202199,3120202199008,8,943
3120202199,3120202199009,9,416
3120202199,3120202199010,10,474
3120302209,3120302209001,1,384
3120302209,3120302209002,2,877
3120302209,3120302209003,3,189
3120302209,3120302209004,4,708
3120302209,3120302209005,5,686
3120302214,3120302214001,1,522
3120302214,3120302214002,2,907
3120302214,3120302214003,3,320
3120302214,3120302214004,4,313
3120302214,3120302214005,5,304
3120302214,3120302214006,6,358
3120302214,3120302214007,7,172
3120302214,3120302214008,8,145
3120302214,3120302214009,9,119
3120402223,3120402223001,1,522
3120402223,3120402223002,2,603
3120402223,3120402223003,3,554
3120402223,3120402223004,4,656
3120402223,3120402223005,5,574
3120402223,3120402223006,6,732
3120402223,3120402223007,7,929
3120402223,3120402223008,8,374
3120402223,3120402223009,9,197
3120402223,3120402223010,10,592
3120402223,3120402223011,11,64
3120402223,3120402223012,12,710
3120402223,3120402223013,13,725
3120402223,3120402223014,14,820
3120402223,3120402223015,15,353
3120402223,3120402223016,16,11
3120402223,3120402223017,17,304
3120402223,3120402223018,18,20
3120502241,3120502241001,1,820
3120502241,3120502241002,2,928
3120502241,3120502241003,3,788
3120502241,3120502241004,4,714
3120502241,3120502241005,5,350
3120602246,3120602246001,1,417
3120602246,3120602246002,2,485
3120602246,3120602246003,3,858
3120602246,3120602246004,4,985
3120602246,3120602246005,5,39
3120602246,3120602246006,6,948
3120602246,3120602246007,7,207
3120602246,3120602246008,8,720
3120602246,3120602246009,9,730
3120602246,3120602246010,10,25
3120602246,3120602246011,11,372
3120602246,3120602246012,12,794
3120602246,3120602246013,13,416
3120602246,3120602246014,14,497
3120602246,3120602246015,15,259
3120602246,3120602246016,16,745
3120602246,3120602246017,17,36
3130102263,3130102263001,1,104
3130102263,3130102263002,2,32
3130102263,3130102263003,3,989
3130102263,3130102263004,4,472
3130102263,3130102263005,5,258
3130102263,3130102263006,6,906
3130102263,3130102263007,7,793
3130102263,3130102263008,8,332
3130102263,3130102263009,9,502
3130102263,3130102263010,10,880
3130102263,3130102263011,11,370
3130102263,3130102263012,12,282
3130102263,3130102263013,13,192
3130302276,3130302276001,1,619
3140102277,3140102277001,1,226
3140102277,3140102277002,2,907
3140102277,3140102277003,3,642
3140102277,3140102277004,4,318
3140102277,3140102277005,5,878
3140102277,3140102277006,6,937
3140102277,3140102277007,7,217
3140102277,3140102277008,8,492
3140102277,3140102277009,9,250
3140102277,3140102277010,10,338
3140102277,3140102277011,11,976
3140102277,3140102277012,12,101
3140102277,3140102277013,13,607
3140102277,3140102277014,14,441
3140102277,3140102277015,15,824
3140102277,3140102277016,16,898
3140102277,3140102277017,17,563
3140102277,3140102277018,18,79
3140102277,3140102277019,19,578
3140102277,3140102277020,20,140
3140202297,3140202297001,1,715
3140202297,3140202297002,2,407
3140202297,3140202297003,3,854
3140202297,3140202297004,4,750
3140202297,3140202297005,5,758
3140202297,3140202297006,6,976
3140202297,3140202297007,7,926
3140202297,3140202297008,8,708
3140202297,3140202297009,9,400
3140202297,3140202297010,10,185
3140202297,3140202297011,11,598
3140202297,3140202297012,12,959
3140202297,3140202297013,13,31
3140202297,3140202297014,14,365
3140202297,3140202297015,15,503
3140202297,3140202297016,16,790
3140202313,3140202313001,1,390
3140202313,3140202313002,2,391
3140202313,3140202313003,3,470
3140202313,3140202313004,4,38
3140202313,3140202313005,5,186
3140202313,3140202313006,6,504
3140202313,3140202313007,7,98
3140202320,3140202320001,1,530
3140202320,3140202320002,2,965
3140202320,3140202320003,3,692
3140202320,3140202320004,4,918
3140202320,3140202320005,5,694
3140202320,3140202320006,6,741
3140202320,3140202320007,7,496
3140202320,3140202320008,8,145
3140202320,3140202320009,9,304
3140202320,3140202320010,10,996
3140202320,3140202320011,11,734
3140202320,3140202320012,12,942
3140202320,3140202320013,13,350
3140202333,3140202333001,1,151
3140202333,3140202333002,2,83
3140202333,3140202333003,3,715
3140202333,3140202333004,4,290
3140202333,3140202333005,5,331
3140202333,3140202333006,6,705
3140202333,3140202333007,7,253
3140202333,3140202333008,8,94
3140202333,3140202333009,9,100
3140202333,3140202333010,10,233
3140202333,3140202333011,11,43
3140202333,3140202333012,12,350
3140202333,3140202333013,13,831
3140202333,3140202333014,14,506
3140202333,3140202333015,15,416
3140202333,3140202333016,16,713
3140202333,3140202333017,17,847
3140202333,3140202333018,18,359
3140302351,3140302351001,1,640
3140302351,3140302351002,2,672
3140302351,3140302351003,3,856
3140302351,3140302351004,4,426
3140302351,3140302351005,5,846
3140302351,3140302351006,6,102
3140302351,3140302351007,7,67
3140302351,3140302351008,8,39
3140302351,3140302351009,9,700
3140302351,3140302351010,10,350
3140302351,3140302351011,11,852
3140302351,3140302351012,12,519
3140402363,3140402363001,1,928
3140402363,3140402363002,2,460
3140402363,3140402363003,3,152
3140402363,3140402363004,4,897
3140402363,3140402363005,5,471
3140402363,3140402363006,6,754
3140402363,3140402363007,7,379
3140402363,3140402363008,8,46
3140402363,3140402363009,9,248
3140402363,3140402363010,10,404
3140402363,3140402363011,11,173
3140402363,3140402363012,12,679
3140402363,3140402363013,13,436
3140402363,3140402363014,14,878
3140402363,3140402363015,15,994
3140402363,3140402363016,16,135
3140402363,3140402363017,17,51
3140502380,3140502380001,1,555
3140502380,3140502380002,2,872
3140502380,3140502380003,3,971
3140502380,3140502380004,4,310
3140502380,3140502380005,5,128
3140502380,3140502380006,6,244
3140502380,3140502380007,7,312
3140502380,3140502380008,8,463
3140502380,3140502380009,9,234
3140502380,3140502380010,10,17
3140502380,3140502380011,11,339
3140502380,3140502380012,12,606
3140502380,3140502380013,13,98
3140502380,3140502380014,14,559
3140502380,3140502380015,15,20
3140502380,3140502380016,16,404
3140502396,3140502396001,1,776
3140502396,3140502396002,2,706
3140502396,3140502396003,3,938
3140502396,3140502396004,4,21
3140502396,3140502396005,5,855
3140502396,3140502396006,6,664
3140502396,3140502396007,7,346
3140502396,3140502396008,8,86
3150102404,3150102404001,1,698
3160102405,3160102405001,1,339
3160102405,3160102405002,2,720
3160102405,3160102405003,3,372
3160102405,3160102405004,4,383
3160102405,3160102405005,5,248
3160102405,3160102405006,6,310
3160102405,3160102405007,7,455
3160102405,3160102405008,8,22
3160102405,3160102405009,9,404
3160102405,3160102405010,10,485
3160102405,3160102405011,11,890
3160102405,3160102405012,12,553
3160102417,3160102417001,1,634
3160102417,3160102417002,2,529
3160102417,3160102417003,3,501
3160102417,3160102417004,4,767
3160102417,3160102417005,5,382
3160102417,3160102417006,6,487
3160102417,3160102417007,7,577
3160102417,3160102417008,8,427
3160102417,3160102417009,9,820
3160102417,3160102417010,10,93
3160102417,3160102417011,11,13
3160102417,3160102417012,12,59
3160102417,3160102417013,13,299
3160102417,3160102417014,14,827
3160102417,3160102417015,15,738
3160102417,3160102417016,16,77
3160202433,3160202433001,1,736
3160202433,3160202433002,2,913
3160202433,3160202433003,3,447
3160202433,3160202433004,4,760
3160202433,3160202433005,5,313
3160202433,3160202433006,6,408
3160202433,3160202433007,7,548
3160202433,3160202433008,8,667
3160202433,3160202433009,9,627
3160202433,3160202433010,10,921
3160202443,3160202443001,1,284
3160202443,3160202443002,2,794
3160202443,3160202443003,3,216
3160202443,3160202443004,4,18
3160202443,3160202443005,5,86
3160202443,3160202443006,6,949
3160202443,3160202443007,7,31
3160202443,3160202443008,8,717
3160202443,3160202443009,9,323
3160202443,3160202443010,10,285
3160202443,3160202443011,11,850
4010102454,4010102454001,1,585
4010102454,4010102454002,2,145
4010102454,4010102454003,3,83
4010102454,4010102454004,4,549
4010102454,4010102454005,5,708
4010102454,4010102454006,6,945
4010102454,4010102454007,7,618
4010102454,4010102454008,8,726
4010102454,4010102454009,9,951
4010102454,4010102454010,10,556
4010102454,4010102454011,11,947
4010102454,4010102454012,12,318
4010102454,4010102454013,13,851
4010102454,4010102454014,14,539
4010102454,4010102454015,15,162
4010102454,4010102454016,16,39
4010102470,4010102470001,1,724
4010102470,4010102470002,2,734
4010102470,4010102470003,3,552
4010102470,4010102470004,4,108
4010102470,4010102470005,5,782
4010102470,4010102470006,6,564
4010102470,4010102470007,7,507
4010102470,4010102470008,8,548
4010102470,4010102470009,9,889
4010102470,4010102470010,10,907
4010102470,4010102470011,11,975
4010102470,4010102470012,12,846
4010102470,4010102470013,13,749
4010102470,4010102470014,14,732
4010102470,4010102470015,15,10
4010102470,4010102470016,16,810
4010102470,4010102470017,17,996
4010202487,4010202487001,1,369
4010202487,4010202487002,2,177
4010202487,4010202487003,3,604
4010202487,4010202487004,4,645
4010202487,4010202487005,5,306
4010202487,4010202487006,6,17
4010202487,4010202487007,7,348
4010202487,4010202487008,8,639
4010202487,4010202487009,9,346
4010202487,4010202487010,10,684
4010202487,4010202487011,11,188
4010202487,4010202487012,12,780
4010202487,4010202487013,13,32
4010202487,4010202487014,14,634
4010202487,4010202487015,15,295
4010202487,4010202487016,16,832
4010202487,4010202487017,17,562
4010302504,4010302504001,1,20
4010302504,4010302504002,2,890
4010302504,4010302504003,3,122
4010302504,4010302504004,4,26
4010302504,4010302504005,5,331
4010302504,4010302504006,6,125
4010302504,4010302504007,7,392
4010302504,4010302504008,8,57
4010302504,4010302504009,9,76
4010302504,4010302504010,10,277
4010302504,4010302504011,11,77
4010302504,4010302504012,12,337
4010302516,4010302516001,1,937
4010302516,4010302516002,2,106
4010302516,4010302516003,3,609
4010302516,4010302516004,4,803
4010302516,4010302516005,5,22
4010302516,4010302516006,6,929
4010302516,4010302516007,7,177
4010302516,4010302516008,8,580
4010302516,4010302516009,9,649
4020102525,4020102525001,1,51
4020102525,4020102525002,2,71
4020102525,4020102525003,3,823
4020102528,4020102528001,1,474
4020102528,4020102528002,2,589
4020102528,4020102528003,3,810
4020102528,4020102528004,4,165
4020102528,4020102528005,5,747
4020102528,4020102528006,6,404
4020102528,4020102528007,7,716
4020102528,4020102528008,8,102
4020102528,4020102528009,9,6
4020102528,4020102528010,10,247
4020102528,4020102528011,11,382
4020102528,4020102528012,12,878
4020102528,4020102528013,13,60
4020102528,4020102528014,14,648
4020102528,4020102528015,15,5
4020102528,4020102528016,16,564
4020102528,4020102528017,17,472
4020202545,4020202545001,1,75
4020202545,4020202545002,2,128
4020202545,4020202545003,3,45
4020202545,4020202545004,4,188
4020202545,4020202545005,5,921
4020202545,4020202545006,6,820
4030102551,4030102551001,1,604
4030102551,4030102551002,2,741
4030102551,4030102551003,3,582
4030102551,4030102551004,4,150
4030102551,4030102551005,5,560
4030102551,4030102551006,6,728
4030102551,4030102551007,7,556
4030102558,4030102558001,1,901
4030102558,4030102558002,2,910
4030102558,4030102558003,3,96
4030102558,4030102558004,4,808
4030102558,4030102558005,5,518
4030102558,4030102558006,6,628
4030102558,4030102558007,7,456
4030102558,4030102558008,8,861
4030102558,4030102558009,9,826
4030102558,4030102558010,10,640
4030102558,4030102558011,11,28
4030102558,4030102558012,12,733
4030102558,4030102558013,13,571
4030102558,4030102558014,14,383
4030102558,4030102558015,15,563
4030102558,4030102558016,16,163
4030102558,4030102558017,17,336
4030102558,4030102558018,18,107
4030102558,4030102558019,19,655
4030102577,4030102577001,1,414
4030102577,4030102577002,2,930
4030102577,4030102577003,3,813
4030102577,4030102577004,4,324
4030102577,4030102577005,5,180
4030102577,4030102577006,6,218
4030202583,4030202583001,1,365
4030202583,4030202583002,2,402
4030202583,4030202583003,3,235
4030202583,4030202583004,4,283
4030202583,4030202583005,5,962
4030202583,4030202583006,6,993
4030202583,4030202583007,7,661
4030202583,4030202583008,8,433
4030202583,4030202583009,9,358
4030202583,4030202583010,10,982
4030202583,4030202583011,11,492
4030202583,4030202583012,12,32
4030202583,4030202583013,13,636
4030202583,4030202583014,14,843
4030202583,4030202583015,15,28
4030202583,4030202583016,16,817
4030202583,4030202583017,17,250
4030202583,4030202583018,18,44
4040102601,4040102601001,1,533
4040102601,4040102601002,2,563
4040102601,4040102601003,3,601
4040102601,4040102601004,4,583
4040102601,4040102601005,5,82
4040102601,4040102601006,6,309
4040102601,4040102601007,7,279
4040102601,4040102601008,8,765
4040102601,4040102601009,9,973
4040102601,4040102601010,10,765
4040102601,4040102601011,11,624
4040102601,4040102601012,12,926
4040102601,4040102601013,13,234
4040102601,4040102601014,14,16
4040102601,4040102601015,15,396
4040102601,4040102601016,16,218
4040102601,4040102601017,17,226
4040102601,4040102601018,18,266
4040102619,4040102619001,1,825
4040102619,4040102619002,2,456
4040102619,4040102619003,3,182
4040102619,4040102619004,4,935
4040102619,4040102619005,5,360
4040102619,4040102619006,6,285
4040102619,4040102619007,7,326
4040102626,4040102626001,1,56
4040102626,4040102626002,2,243
4040102626,4040102626003,3,918
4040102626,4040102626004,4,317
4040102626,4040102626005,5,801
4040102626,4040102626006,6,636
4040102626,4040102626007,7,34
4040102626,4040102626008,8,281
4040102626,4040102626009,9,862
4040102626,4040102626010,10,582
4040102626,4040102626011,11,549
4040102626,4040102626012,12,879
4040102626,4040102626013,13,775
4040102626,4040102626014,14,348
4050102640,4050102640001,1,747
4050102640,4050102640002,2,230
4050102640,4050102640003,3,390
4050102643,4050102643001,1,11
4050102643,4050102643002,2,56
4050102643,4050102643003,3,255
4050302646,4050302646001,1,152
4050302646,4050302646002,2,29
4050302646,4050302646003,3,620
4050302646,4050302646004,4,97
4050302646,4050302646005,5,135
4050302646,4050302646006,6,471
4050302646,4050302646007,7,686
4050302646,4050302646008,8,258
4050302646,4050302646009,9,815
4050302646,4050302646010,10,38
4050302646,4050302646011,11,996
4050302646,4050302646012,12,934
4050302646,4050302646013,13,758
4050302646,4050302646014,14,747
4050302646,4050302646015,15,801
4050302646,4050302646016,16,866
4050302646,4050302646017,17,727
4050302646,4050302646018,18,733
4050302646,4050302646019,19,768
4050402665,4050402665001,1,569
4050402665,4050402665002,2,469
4050402665,4050402665003,3,368
4050402665,4050402665004,4,40
4050402665,4050402665005,5,744
4050402665,4050402665006,6,881
4050402665,4050402665007,7,179
4050402665,4050402665008,8,995
4050402665,4050402665009,9,330
4050402665,4050402665010,10,557
4050402665,4050402665011,11,832
4050402665,4050402665012,12,531
4050402665,4050402665013,13,523
4050402665,4050402665014,14,20
4050402665,4050402665015,15,810
4050402665,4050402665016,16,660
4050402665,4050402665017,17,119
4050402665,4050402665018,18,353
4050402665,4050402665019,19,977
4050402665,4050402665020,20,549
4050502685,4050502685001,1,245
4050502685,4050502685002,2,350
4060102687,4060102687001,1,401
4060102688,4060102688001,1,26
4060102688,4060102688002,2,48
4060102688,4060102688003,3,290
4060102688,4060102688004,4,752
4060102688,4060102688005,5,38
4060102688,4060102688006,6,725
4060102688,4060102688007,7,714
4060102688,4060102688008,8,201
4060102688,4060102688009,9,576
4060102688,4060102688010,10,328
4060102688,4060102688011,11,141
4060102688,4060102688012,12,579
4060102688,4060102688013,13,517
4060102688,4060102688014,14,659
4060102688,4060102688015,15,781
4060202703,4060202703001,1,759
4060202703,4060202703002,2,356
4060202703,4060202703003,3,433
4060202703,4060202703004,4,525
4060202703,4060202703005,5,255
4060202703,4060202703006,6,332
4060202703,4060202703007,7,686
4060202703,4060202703008,8,300
4060202703,4060202703009,9,545
4060202703,4060202703010,10,595
4060202703,4060202703011,11,709
4060202703,4060202703012,12,794
4060202703,4060202703013,13,353
4060202703,4060202703014,14,984
4060202703,4060202703015,15,515
4060202703,4060202703016,16,12
4060202703,4060202703017,17,587
4060202703,4060202703018,18,94
4060202703,4060202703019,19,663
4060202703,4060202703020,20,218
4060302723,4060302723001,1,447
4060302723,4060302723002,2,512
4060302723,4060302723003,3,797
4060302723,4060302723004,4,22
4070102727,4070102727001,1,422
4070102727,4070102727002,2,884
4070102727,4070102727003,3,126
4070102727,4070102727004,4,891
4070102727,4070102727005,5,442
4070102727,4070102727006,6,830
4070102727,4070102727007,7,573
4070102727,4070102727008,8,754
4070102727,4070102727009,9,531
4070102727,4070102727010,10,647
4070102727,4070102727011,11,848
4080102738,4080102738001,1,54
4080102738,4080102738002,2,722
4080102738,4080102738003,3,452
4080102738,4080102738004,4,988
4080102738,4080102738005,5,765
4080102738,4080102738006,6,256
4080102738,4080102738007,7,138
4080102738,4080102738008,8,971
4080102738,4080102738009,9,81
4080102738,4080102738010,10,498
4080102738,4080102738011,11,656
4080202749,4080202749001,1,847
4080202749,4080202749002,2,199
4080202749,4080202749003,3,987
4080202749,4080202749004,4,877
4080202749,4080202749005,5,676
4080202749,4080202749006,6,630
4080202749,4080202749007,7,298
4080202749,4080202749008,8,168
4080202749,4080202749009,9,911
4080202749,4080202749010,10,715
4080202749,4080202749011,11,861
4080202749,4080202749012,12,908
4080202749,4080202749013,13,416
4080202749,4080202749014,14,679
4080202749,4080202749015,15,317
4090102764,4090102764001,1,546
4090102764,4090102764002,2,677
4090102764,4090102764003,3,963
4090102764,4090102764004,4,334
4090102764,4090102764005,5,316
4090102764,4090102764006,6,769
4090102764,4090102764007,7,394
4090102764,4090102764008,8,436
4090102764,4090102764009,9,334
4090102764,4090102764010,10,364
4090102764,4090102764011,11,922
4090102764,4090102764012,12,8
4090102764,4090102764013,13,443
4090102764,4090102764014,14,514
4090102764,4090102764015,15,916
4090102764,4090102764016,16,511
4090202780,4090202780001,1,169
4090202780,4090202780002,2,765
4090202780,4090202780003,3,222
4090202780,4090202780004,4,653
4090202780,4090202780005,5,951
4090202780,4090202780006,6,506
4090202780,4090202780007,7,747
4090202780,4090202780008,8,895
4090202780,4090202780009,9,775
4090202780,4090202780010,10,789
4090202780,4090202780011,11,511
4090202780,4090202780012,12,32
